Using default parameters in config
iteration 7 batch 5190 training_loss 0.6931471805599453
iteration 7 batch 5200 training_loss 0.6931471805599453
iteration 7 batch 5210 training_loss 0.6916632528527511
iteration 7 batch 5220 training_loss 0.6931471805599453
iteration 7 batch 5230 training_loss 0.6931471805599453
iteration 7 batch 5240 training_loss 0.6931471805599453
iteration 7 batch 5250 training_loss 0.6931471805599453
iteration 7 batch 5260 training_loss 0.6931471805599453
iteration 7 batch 5270 training_loss 0.6916632528527511
iteration 7 batch 5280 training_loss 0.6931471805599453
iteration 7 batch 5290 training_loss 0.6931471805599453
iteration 7 batch 5300 training_loss 0.6931471805599453
iteration 7 batch 5310 training_loss 0.6931471805599453
iteration 7 batch 5320 training_loss 0.6931471805599453
iteration 7 batch 5330 training_loss 0.6931471805599453
iteration 7 batch 5340 training_loss 0.6931471805599453
iteration 7 batch 5350 training_loss 0.6931471805599453
iteration 7 batch 5360 training_loss 0.6931471805599453
iteration 7 batch 5370 training_loss 0.6931471805599453
iteration 7 batch 5380 training_loss 0.6931471805599453
iteration 7 batch 5390 training_loss 0.6931471805599453
iteration 7 batch 5400 training_loss 0.6931471805599453
iteration 7 batch 5410 training_loss 0.6931471805599453
iteration 7 batch 5420 training_loss 0.6931471805599453
iteration 7 batch 5430 training_loss 0.6931471805599453
iteration 7 batch 5440 training_loss 0.6931471805599453
iteration 7 batch 5450 training_loss 0.6931471805599453
iteration 7 batch 5460 training_loss 0.6931471805599453
iteration 7 batch 5470 training_loss 0.6931471805599453
iteration 7 batch 5480 training_loss 0.6931471805599453
iteration 7 batch 5490 training_loss 0.6931471805599453
iteration 7 batch 5500 training_loss 0.6931471805599453
iteration 7 batch 5510 training_loss 0.6931471805599453
iteration 7 batch 5520 training_loss 0.6931471805599453
iteration 7 batch 5530 training_loss 0.6931471805599453
iteration 7 batch 5540 training_loss 0.6931471805599453
iteration 7 batch 5550 training_loss 0.6931471805599453
iteration 7 batch 5560 training_loss 0.6931471805599453
iteration 7 batch 5570 training_loss 0.6916632528527511
iteration 7 batch 5580 training_loss 0.6931471805599453
iteration 7 batch 5590 training_loss 0.6931471805599453
iteration 7 batch 5600 training_loss 0.6931471805599453
iteration 7 batch 5610 training_loss 0.6931471805599453
iteration 7 batch 5620 training_loss 0.6931471805599453
iteration 7 batch 5630 training_loss 0.6931471805599453
iteration 7 batch 5640 training_loss 0.6931471805599453
iteration 7 batch 5650 training_loss 0.6931471805599453
iteration 7 batch 5660 training_loss 0.6931471805599453
iteration 7 batch 5670 training_loss 0.6931471805599453
iteration 7 batch 5680 training_loss 0.6931471805599453
iteration 7 batch 5690 training_loss 0.6931471805599453
iteration 7 batch 5700 training_loss 0.6931471805599453
iteration 7 batch 5710 training_loss 0.6931471805599453
iteration 7 batch 5720 training_loss 0.6931471805599453
iteration 7 batch 5730 training_loss 0.6931471805599453
iteration 7 batch 5740 training_loss 0.6931471805599453
iteration 7 batch 5750 training_loss 0.6916632528527511
iteration 7 batch 5760 training_loss 0.6931471805599453
iteration 7 batch 5770 training_loss 0.6931471805599453
iteration 7 batch 5780 training_loss 0.6916632528527511
iteration 7 batch 5790 training_loss 0.6931471805599453
iteration 7 batch 5800 training_loss 0.6931471805599453
iteration 7 batch 5810 training_loss 0.6931471805599453
iteration 7 batch 5820 training_loss 0.6931471805599453
iteration 7 batch 5830 training_loss 0.6931471805599453
iteration 7 batch 5840 training_loss 0.6931471805599453
iteration 7 batch 5850 training_loss 0.6931471805599453
iteration 7 batch 5860 training_loss 0.6931471805599453
iteration 7 batch 5870 training_loss 0.6931471805599453
iteration 7 batch 5880 training_loss 0.6931471805599453
iteration 7 batch 5890 training_loss 0.6931471805599453
iteration 7 batch 5900 training_loss 0.6931471805599453
iteration 7 batch 5910 training_loss 0.6931471805599453
iteration 7 batch 5920 training_loss 0.6931471805599453
iteration 7 batch 5930 training_loss 0.6931471805599453
iteration 7 batch 5940 training_loss 0.6931471805599453
iteration 7 batch 5950 training_loss 0.6916632528527511
iteration 7 batch 5960 training_loss 0.6931471805599453
iteration 7 batch 5970 training_loss 0.6916632528527511
iteration 7 batch 5980 training_loss 0.6931471805599453
iteration 7 batch 5990 training_loss 0.6931471805599453
iteration 7 batch 6000 training_loss 0.6931471805599453
iteration 7 batch 6010 training_loss 0.6931471805599453
iteration 7 batch 6020 training_loss 0.6931471805599453
iteration 7 batch 6030 training_loss 0.6931471805599453
iteration 7 batch 6040 training_loss 0.6931471805599453
iteration 7 batch 6050 training_loss 0.6931471805599453
iteration 7 batch 6060 training_loss 0.6931471805599453
iteration 7 batch 6070 training_loss 0.6931471805599453
iteration 7 batch 6080 training_loss 0.6931471805599453
iteration 7 batch 6090 training_loss 0.6931471805599453
iteration 7 batch 6100 training_loss 0.6931471805599453
iteration 7 batch 6110 training_loss 0.6931471805599453
iteration 7 batch 6120 training_loss 0.6931471805599453
iteration 7 batch 6130 training_loss 0.6916632528527511
iteration 7 batch 6140 training_loss 0.6916632528527511
iteration 7 batch 6150 training_loss 0.6931471805599453
iteration 7 batch 6160 training_loss 0.6916632528527511
iteration 7 batch 6170 training_loss 0.6931471805599453
iteration 7 batch 6180 training_loss 0.6931471805599453
iteration 7 batch 6190 training_loss 0.6916632528527511
iteration 7 batch 6200 training_loss 0.6931471805599453
iteration 7 batch 6210 training_loss 0.6931471805599453
iteration 7 batch 6220 training_loss 0.6931471805599453
iteration 7 batch 6230 training_loss 0.6931471805599453
iteration 7 batch 6240 training_loss 0.6931471805599453
iteration 7 batch 6250 training_loss 0.6931471805599453
iteration 7 batch 6260 training_loss 0.6931471805599453
iteration 7 batch 6270 training_loss 0.6931471805599453
iteration 7 batch 6280 training_loss 0.6931471805599453
iteration 7 batch 6290 training_loss 0.6931471805599453
iteration 7 batch 6300 training_loss 0.6931471805599453
iteration 7 batch 6310 training_loss 0.6931471805599453
iteration 7 batch 6320 training_loss 0.6931471805599453
iteration 7 batch 6330 training_loss 0.6931471805599453
iteration 7 batch 6340 training_loss 0.6931471805599453
iteration 7 batch 6350 training_loss 0.6931471805599453
iteration 7 batch 6360 training_loss 0.6931471805599453
iteration 7 batch 6370 training_loss 0.6931471805599453
iteration 7 batch 6380 training_loss 0.6931471805599453
iteration 7 batch 6390 training_loss 0.6931471805599453
iteration 7 batch 6400 training_loss 0.6916632528527511
iteration 7 batch 6410 training_loss 0.6931471805599453
iteration 7 batch 6420 training_loss 0.6931471805599453
iteration 7 batch 6430 training_loss 0.6931471805599453
iteration 7 batch 6440 training_loss 0.6916632528527511
iteration 7 batch 6450 training_loss 0.6931471805599453
iteration 7 batch 6460 training_loss 0.6931471805599453
iteration 7 batch 6470 training_loss 0.6931471805599453
iteration 7 batch 6480 training_loss 0.6931471805599453
iteration 7 batch 6490 training_loss 0.6931471805599453
iteration 7 batch 6500 training_loss 0.6931471805599453
iteration 7 batch 6510 training_loss 0.6931471805599453
iteration 7 batch 6520 training_loss 0.6916632528527511
iteration 7 batch 6530 training_loss 0.6931471805599453
iteration 7 batch 6540 training_loss 0.6931471805599453
iteration 7 batch 6550 training_loss 0.6931471805599453
iteration 7 batch 6560 training_loss 0.6931471805599453
iteration 7 batch 6570 training_loss 0.6931471805599453
iteration 7 batch 6580 training_loss 0.6931471805599453
iteration 7 batch 6590 training_loss 0.6931471805599453
iteration 7 batch 6600 training_loss 0.6931471805599453
iteration 7 batch 6610 training_loss 0.6931471805599453
iteration 7 batch 6620 training_loss 0.6931471805599453
iteration 7 batch 6630 training_loss 0.6931471805599453
iteration 7 batch 6640 training_loss 0.6931471805599453
iteration 7 batch 6650 training_loss 0.6931471805599453
iteration 7 batch 6660 training_loss 0.6931471805599453
iteration 7 batch 6670 training_loss 0.6931471805599453
iteration 7 batch 6680 training_loss 0.6931471805599453
iteration 7 batch 6690 training_loss 0.6931471805599453
iteration 7 batch 6700 training_loss 0.6931471805599453
iteration 7 batch 6710 training_loss 0.6931471805599453
iteration 7 batch 6720 training_loss 0.6931471805599453
iteration 7 batch 6730 training_loss 0.6916632528527511
iteration 7 batch 6740 training_loss 0.6931471805599453
iteration 7 batch 6750 training_loss 0.6931471805599453
iteration 7 batch 6760 training_loss 0.6931471805599453
iteration 7 batch 6770 training_loss 0.6931471805599453
iteration 7 batch 6780 training_loss 0.6931471805599453
iteration 7 batch 6790 training_loss 0.6931471805599453
iteration 7 batch 6800 training_loss 0.6931471805599453
iteration 7 batch 6810 training_loss 0.6931471805599453
iteration 7 batch 6820 training_loss 0.6931471805599453
iteration 7 batch 6830 training_loss 0.6931471805599453
iteration 7 batch 6840 training_loss 0.6931471805599453
iteration 7 batch 6850 training_loss 0.6931471805599453
iteration 7 batch 6860 training_loss 0.6931471805599453
iteration 7 batch 6870 training_loss 0.6931471805599453
iteration 7 batch 6880 training_loss 0.6916632528527511
iteration 7 batch 6890 training_loss 0.6931471805599453
iteration 7 batch 6900 training_loss 0.6931471805599453
iteration 7 batch 6910 training_loss 0.6931471805599453
iteration 7 batch 6920 training_loss 0.6931471805599453
iteration 7 batch 6930 training_loss 0.6931471805599453
iteration 7 batch 6940 training_loss 0.6931471805599453
iteration 7 batch 6950 training_loss 0.6931471805599453
iteration 7 batch 6960 training_loss 0.6931471805599453
iteration 7 batch 6970 training_loss 0.6931471805599453
iteration 7 batch 6980 training_loss 0.6931471805599453
iteration 7 batch 6990 training_loss 0.6931471805599453
iteration 7 batch 7000 training_loss 0.6931471805599453
iteration 7 batch 7010 training_loss 0.6931471805599453
iteration 7 batch 7020 training_loss 0.6931471805599453
iteration 7 batch 7030 training_loss 0.6931471805599453
iteration 7 batch 7040 training_loss 0.6931471805599453
iteration 7 batch 7050 training_loss 0.6931471805599453
iteration 7 batch 7060 training_loss 0.6931471805599453
iteration 7 batch 7070 training_loss 0.6931471805599453
iteration 7 batch 7080 training_loss 0.6931471805599453
iteration 7 batch 7090 training_loss 0.6931471805599453
iteration 7 batch 7100 training_loss 0.6931471805599453
iteration 7 batch 7110 training_loss 0.6931471805599453
iteration 7 batch 7120 training_loss 0.6931471805599453
iteration 7 batch 7130 training_loss 0.6931471805599453
iteration 7 batch 7140 training_loss 0.6916632528527511
iteration 7 batch 7150 training_loss 0.6931471805599453
iteration 7 batch 7160 training_loss 0.6931471805599453
iteration 7 batch 7170 training_loss 0.6931471805599453
iteration 7 batch 7180 training_loss 0.6916632528527511
iteration 7 batch 7190 training_loss 0.6931471805599453
iteration 7 batch 7200 training_loss 0.6931471805599453
iteration 7 batch 7210 training_loss 0.6931471805599453
iteration 7 batch 7220 training_loss 0.6916632528527511
iteration 7 batch 7230 training_loss 0.6931471805599453
iteration 7 batch 7240 training_loss 0.6931471805599453
iteration 7 batch 7250 training_loss 0.6916632528527511
iteration 7 batch 7260 training_loss 0.6931471805599453
iteration 7 batch 7270 training_loss 0.6931471805599453
iteration 7 batch 7280 training_loss 0.6931471805599453
iteration 7 batch 7290 training_loss 0.6931471805599453
iteration 7 batch 7300 training_loss 0.6931471805599453
iteration 7 batch 7310 training_loss 0.6931471805599453
iteration 7 batch 7320 training_loss 0.6931471805599453
iteration 7 batch 7330 training_loss 0.6931471805599453
iteration 7 batch 7340 training_loss 0.6931471805599453
iteration 7 batch 7350 training_loss 0.6931471805599453
iteration 7 batch 7360 training_loss 0.6931471805599453
iteration 7 batch 7370 training_loss 0.6931471805599453
iteration 7 batch 7380 training_loss 0.6931471805599453
iteration 7 batch 7390 training_loss 0.6931471805599453
iteration 7 batch 7400 training_loss 0.6931471805599453
iteration 7 batch 7410 training_loss 0.6931471805599453
iteration 7 batch 7420 training_loss 0.6931471805599453
iteration 7 batch 7430 training_loss 0.6931471805599453
iteration 7 batch 7440 training_loss 0.6931471805599453
iteration 7 batch 7450 training_loss 0.6931471805599453
iteration 7 batch 7460 training_loss 0.6931471805599453
iteration 7 batch 7470 training_loss 0.6931471805599453
iteration 7 batch 7480 training_loss 0.6931471805599453
iteration 7 batch 7490 training_loss 0.6931471805599453
iteration 7 batch 7500 training_loss 0.6931471805599453
iteration 7 batch 7510 training_loss 0.6931471805599453
iteration 7 batch 7520 training_loss 0.6931471805599453
iteration 7 batch 7530 training_loss 0.6931471805599453
iteration 7 batch 7540 training_loss 0.6931471805599453
iteration 7 batch 7550 training_loss 0.6931471805599453
iteration 7 batch 7560 training_loss 0.6931471805599453
iteration 7 batch 7570 training_loss 0.6931471805599453
iteration 7 batch 7580 training_loss 0.6931471805599453
iteration 7 batch 7590 training_loss 0.6931471805599453
iteration 7 batch 7600 training_loss 0.6931471805599453
iteration 7 batch 7610 training_loss 0.6901793251455568
iteration 7 batch 7620 training_loss 0.6931471805599453
iteration 7 batch 7630 training_loss 0.6931471805599453
iteration 7 batch 7640 training_loss 0.6931471805599453
iteration 7 batch 7650 training_loss 0.6931471805599453
iteration 7 batch 7660 training_loss 0.6931471805599453
iteration 7 batch 7670 training_loss 0.6931471805599453
iteration 7 batch 7680 training_loss 0.6931471805599453
iteration 7 batch 7690 training_loss 0.6931471805599453
iteration 7 batch 7700 training_loss 0.6931471805599453
iteration 7 batch 7710 training_loss 0.6931471805599453
iteration 7 batch 7720 training_loss 0.6931471805599453
iteration 7 batch 7730 training_loss 0.6931471805599453
iteration 7 batch 7740 training_loss 0.6931471805599453
iteration 7 batch 7750 training_loss 0.6931471805599453
iteration 7 batch 7760 training_loss 0.6931471805599453
iteration 7 batch 7770 training_loss 0.6931471805599453
iteration 7 batch 7780 training_loss 0.6931471805599453
iteration 7 batch 7790 training_loss 0.6916632528527511
iteration 7 batch 7800 training_loss 0.6931471805599453
iteration 7 batch 7810 training_loss 0.6931471805599453
iteration 7 batch 7820 training_loss 0.6931471805599453
iteration 7 batch 7830 training_loss 0.6931471805599453
iteration 7 batch 7840 training_loss 0.6931471805599453
iteration 7 batch 7850 training_loss 0.6931471805599453
iteration 7 batch 7860 training_loss 0.6931471805599453
iteration 7 batch 7870 training_loss 0.6931471805599453
iteration 7 batch 7880 training_loss 0.6931471805599453
iteration 7 batch 7890 training_loss 0.6931471805599453
iteration 7 batch 7900 training_loss 0.6931471805599453
iteration 7 batch 7910 training_loss 0.6931471805599453
iteration 7 batch 7920 training_loss 0.6931471805599453
iteration 7 batch 7930 training_loss 0.6931471805599453
iteration 7 batch 7940 training_loss 0.6931471805599453
iteration 7 batch 7950 training_loss 0.6931471805599453
iteration 7 batch 7960 training_loss 0.6931471805599453
iteration 7 batch 7970 training_loss 0.6931471805599453
iteration 7 batch 7980 training_loss 0.6931471805599453
iteration 7 batch 7990 training_loss 0.6931471805599453
iteration 7 batch 8000 training_loss 0.6931471805599453
iteration 7 batch 8010 training_loss 0.6931471805599453
iteration 7 batch 8020 training_loss 0.6931471805599453
iteration 7 batch 8030 training_loss 0.6931471805599453
iteration 7 batch 8040 training_loss 0.6931471805599453
iteration 7 batch 8050 training_loss 0.6931471805599453
iteration 7 batch 8060 training_loss 0.6931471805599453
iteration 7 batch 8070 training_loss 0.6931471805599453
iteration 7 batch 8080 training_loss 0.6931471805599453
iteration 7 batch 8090 training_loss 0.6931471805599453
iteration 7 batch 8100 training_loss 0.6931471805599453
iteration 7 batch 8110 training_loss 0.6916632528527511
iteration 7 batch 8120 training_loss 0.6931471805599453
iteration 7 batch 8130 training_loss 0.6931471805599453
iteration 7 batch 8140 training_loss 0.6931471805599453
iteration 7 batch 8150 training_loss 0.6916632528527511
iteration 7 batch 8160 training_loss 0.6931471805599453
iteration 7 batch 8170 training_loss 0.6931471805599453
iteration 7 batch 8180 training_loss 0.6931471805599453
iteration 7 batch 8190 training_loss 0.6931471805599453
iteration 7 batch 8200 training_loss 0.6931471805599453
iteration 7 batch 8210 training_loss 0.6916632528527511
iteration 7 batch 8220 training_loss 0.6931471805599453
iteration 7 batch 8230 training_loss 0.6931471805599453
iteration 7 batch 8240 training_loss 0.6931471805599453
iteration 7 batch 8250 training_loss 0.6931471805599453
iteration 7 batch 8260 training_loss 0.6931471805599453
iteration 7 batch 8270 training_loss 0.6931471805599453
iteration 7 batch 8280 training_loss 0.6931471805599453
iteration 7 batch 8290 training_loss 0.6931471805599453
iteration 7 batch 8300 training_loss 0.6931471805599453
iteration 7 batch 8310 training_loss 0.6931471805599453
iteration 7 batch 8320 training_loss 0.6931471805599453
iteration 7 batch 8330 training_loss 0.6931471805599453
iteration 7 batch 8340 training_loss 0.6931471805599453
iteration 7 batch 8350 training_loss 0.6931471805599453
iteration 7 batch 8360 training_loss 0.6931471805599453
iteration 7 batch 8370 training_loss 0.6931471805599453
iteration 7 batch 8380 training_loss 0.6931471805599453
iteration 7 batch 8390 training_loss 0.6931471805599453
iteration 7 batch 8400 training_loss 0.6931471805599453
iteration 7 batch 8410 training_loss 0.6931471805599453
iteration 7 batch 8420 training_loss 0.6931471805599453
iteration 7 batch 8430 training_loss 0.6916632528527511
iteration 7 batch 8440 training_loss 0.6931471805599453
iteration 7 batch 8450 training_loss 0.6931471805599453
iteration 7 batch 8460 training_loss 0.6931471805599453
iteration 7 batch 8470 training_loss 0.6931471805599453
iteration 7 batch 8480 training_loss 0.6931471805599453
iteration 7 batch 8490 training_loss 0.6931471805599453
iteration 7 batch 8500 training_loss 0.6931471805599453
iteration 7 batch 8510 training_loss 0.6931471805599453
iteration 7 batch 8520 training_loss 0.6931471805599453
iteration 7 batch 8530 training_loss 0.6931471805599453
iteration 7 batch 8540 training_loss 0.6931471805599453
iteration 7 batch 8550 training_loss 0.6931471805599453
iteration 7 batch 8560 training_loss 0.6916632528527511
iteration 7 batch 8570 training_loss 0.6931471805599453
iteration 7 batch 8580 training_loss 0.6931471805599453
iteration 7 batch 8590 training_loss 0.6916632528527511
iteration 7 batch 8600 training_loss 0.6931471805599453
iteration 7 batch 8610 training_loss 0.6931471805599453
iteration 7 batch 8620 training_loss 0.6931471805599453
iteration 7 batch 8630 training_loss 0.6931471805599453
iteration 7 batch 8640 training_loss 0.6931471805599453
iteration 7 batch 8650 training_loss 0.6931471805599453
iteration 7 batch 8660 training_loss 0.6931471805599453
iteration 7 batch 8670 training_loss 0.6931471805599453
iteration 7 batch 8680 training_loss 0.6931471805599453
iteration 7 batch 8690 training_loss 0.6931471805599453
iteration 7 batch 8700 training_loss 0.6931471805599453
iteration 7 batch 8710 training_loss 0.6931471805599453
iteration 7 batch 8720 training_loss 0.6931471805599453
iteration 7 batch 8730 training_loss 0.6931471805599453
iteration 7 batch 8740 training_loss 0.6931471805599453
iteration 7 batch 8750 training_loss 0.6931471805599453
iteration 7 batch 8760 training_loss 0.6916632528527511
iteration 7 batch 8770 training_loss 0.6931471805599453
iteration 7 batch 8780 training_loss 0.6931471805599453
iteration 7 batch 8790 training_loss 0.6931471805599453
iteration 7 batch 8800 training_loss 0.6931471805599453
iteration 7 batch 8810 training_loss 0.6931471805599453
iteration 7 batch 8820 training_loss 0.6931471805599453
iteration 7 batch 8830 training_loss 0.6931471805599453
iteration 7 batch 8840 training_loss 0.6931471805599453
iteration 7 batch 8850 training_loss 0.6931471805599453
iteration 7 batch 8860 training_loss 0.6931471805599453
iteration 7 batch 8870 training_loss 0.6931471805599453
iteration 7 batch 8880 training_loss 0.6931471805599453
iteration 7 batch 8890 training_loss 0.6931471805599453
iteration 7 batch 8900 training_loss 0.6931471805599453
iteration 7 batch 8910 training_loss 0.6931471805599453
iteration 7 batch 8920 training_loss 0.6931471805599453
iteration 7 batch 8930 training_loss 0.6931471805599453
iteration 7 batch 8940 training_loss 0.6931471805599453
iteration 7 batch 8950 training_loss 0.6931471805599453
iteration 7 batch 8960 training_loss 0.6931471805599453
iteration 7 batch 8970 training_loss 0.6931471805599453
iteration 7 batch 8980 training_loss 0.6931471805599453
iteration 7 batch 8990 training_loss 0.6931471805599453
iteration 7 batch 9000 training_loss 0.6931471805599453
iteration 7 batch 9010 training_loss 0.6931471805599453
iteration 7 batch 9020 training_loss 0.6931471805599453
iteration 7 batch 9030 training_loss 0.6931471805599453
iteration 7 batch 9040 training_loss 0.6931471805599453
iteration 7 batch 9050 training_loss 0.6931471805599453
iteration 7 batch 9060 training_loss 0.6931471805599453
iteration 7 batch 9070 training_loss 0.6916632528527511
iteration 7 batch 9080 training_loss 0.6931471805599453
iteration 7 batch 9090 training_loss 0.6931471805599453
iteration 7 batch 9100 training_loss 0.6931471805599453
iteration 7 batch 9110 training_loss 0.6931471805599453
iteration 7 batch 9120 training_loss 0.6931471805599453
iteration 7 batch 9130 training_loss 0.6931471805599453
iteration 7 batch 9140 training_loss 0.6931471805599453
iteration 7 batch 9150 training_loss 0.6931471805599453
iteration 7 batch 9160 training_loss 0.6931471805599453
iteration 7 batch 9170 training_loss 0.6931471805599453
iteration 7 batch 9180 training_loss 0.6931471805599453
iteration 7 batch 9190 training_loss 0.6931471805599453
iteration 7 batch 9200 training_loss 0.6931471805599453
iteration 7 batch 9210 training_loss 0.6931471805599453
iteration 7 batch 9220 training_loss 0.6931471805599453
iteration 7 batch 9230 training_loss 0.6916632528527511
iteration 7 batch 9240 training_loss 0.6931471805599453
iteration 7 batch 9250 training_loss 0.6931471805599453
iteration 7 batch 9260 training_loss 0.6931471805599453
iteration 7 batch 9270 training_loss 0.6931471805599453
iteration 7 batch 9280 training_loss 0.6931471805599453
iteration 7 batch 9290 training_loss 0.6931471805599453
iteration 7 batch 9300 training_loss 0.6931471805599453
iteration 7 batch 9310 training_loss 0.6931471805599453
iteration 7 batch 9320 training_loss 0.6931471805599453
iteration 7 batch 9330 training_loss 0.6931471805599453
iteration 7 batch 9340 training_loss 0.6931471805599453
iteration 7 batch 9350 training_loss 0.6931471805599453
iteration 7 batch 9360 training_loss 0.6931471805599453
iteration 7 batch 9370 training_loss 0.6931471805599453
iteration 7 batch 9380 training_loss 0.6931471805599453
iteration 7 batch 9390 training_loss 0.6931471805599453
iteration 7 batch 9400 training_loss 0.6931471805599453
iteration 7 batch 9410 training_loss 0.6931471805599453
iteration 7 batch 9420 training_loss 0.6931471805599453
iteration 7 batch 9430 training_loss 0.6931471805599453
iteration 7 batch 9440 training_loss 0.6931471805599453
iteration 7 batch 9450 training_loss 0.6931471805599453
iteration 7 batch 9460 training_loss 0.6931471805599453
iteration 7 batch 9470 training_loss 0.6916632528527511
iteration 7 batch 9480 training_loss 0.6931471805599453
iteration 7 batch 9490 training_loss 0.6931471805599453
iteration 7 batch 9500 training_loss 0.6916632528527511
iteration 7 batch 9510 training_loss 0.6931471805599453
iteration 7 batch 9520 training_loss 0.6931471805599453
iteration 7 batch 9530 training_loss 0.6916632528527511
iteration 7 batch 9540 training_loss 0.6931471805599453
iteration 7 batch 9550 training_loss 0.6931471805599453
iteration 7 batch 9560 training_loss 0.6931471805599453
iteration 7 batch 9570 training_loss 0.6931471805599453
iteration 7 batch 9580 training_loss 0.6931471805599453
iteration 7 batch 9590 training_loss 0.6931471805599453
iteration 7 batch 9600 training_loss 0.6931471805599453
iteration 7 batch 9610 training_loss 0.6931471805599453
iteration 7 batch 9620 training_loss 0.6931471805599453
iteration 7 batch 9630 training_loss 0.6931471805599453
iteration 7 batch 9640 training_loss 0.6931471805599453
iteration 7 batch 9650 training_loss 0.6931471805599453
iteration 7 batch 9660 training_loss 0.6931471805599453
iteration 7 batch 9670 training_loss 0.6931471805599453
iteration 7 batch 9680 training_loss 0.6931471805599453
iteration 7 batch 9690 training_loss 0.6931471805599453
iteration 7 batch 9700 training_loss 0.6931471805599453
iteration 7 batch 9710 training_loss 0.6931471805599453
iteration 7 batch 9720 training_loss 0.6931471805599453
iteration 7 batch 9730 training_loss 0.6931471805599453
iteration 7 batch 9740 training_loss 0.6931471805599453
iteration 7 batch 9750 training_loss 0.6931471805599453
iteration 7 batch 9760 training_loss 0.6931471805599453
iteration 7 batch 9770 training_loss 0.6931471805599453
iteration 7 batch 9780 training_loss 0.6931471805599453
iteration 7 batch 9790 training_loss 0.6931471805599453
iteration 7 batch 9800 training_loss 0.6931471805599453
iteration 7 batch 9810 training_loss 0.6931471805599453
iteration 7 batch 9820 training_loss 0.6931471805599453
iteration 7 batch 9830 training_loss 0.6931471805599453
iteration 7 batch 9840 training_loss 0.6916632528527511
iteration 7 batch 9850 training_loss 0.6931471805599453
iteration 7 batch 9860 training_loss 0.6931471805599453
iteration 7 batch 9870 training_loss 0.6931471805599453
iteration 7 batch 9880 training_loss 0.6931471805599453
iteration 7 batch 9890 training_loss 0.6931471805599453
iteration 7 batch 9900 training_loss 0.6931471805599453
iteration 7 batch 9910 training_loss 0.6931471805599453
iteration 7 batch 9920 training_loss 0.6931471805599453
iteration 7 batch 9930 training_loss 0.6931471805599453
iteration 7 batch 9940 training_loss 0.6931471805599453
iteration 7 batch 9950 training_loss 0.6931471805599453
iteration 7 batch 9960 training_loss 0.6931471805599453
iteration 7 batch 9970 training_loss 0.6931471805599453
iteration 7 batch 9980 training_loss 0.6931471805599453
iteration 7 batch 9990 training_loss 0.6931471805599453
iteration 7 batch 10000 training_loss 0.6931471805599453
iteration 7 batch 10010 training_loss 0.6931471805599453
iteration 7 batch 10020 training_loss 0.6931471805599453
iteration 7 batch 10030 training_loss 0.6931471805599453
iteration 7 batch 10040 training_loss 0.6931471805599453
iteration 7 batch 10050 training_loss 0.6931471805599453
iteration 7 batch 10060 training_loss 0.6931471805599453
iteration 7 batch 10070 training_loss 0.6931471805599453
iteration 7 batch 10080 training_loss 0.6931471805599453
iteration 7 batch 10090 training_loss 0.6931471805599453
iteration 7 batch 10100 training_loss 0.6931471805599453
iteration 7 batch 10110 training_loss 0.6916632528527511
iteration 7 batch 10120 training_loss 0.6931471805599453
iteration 7 batch 10130 training_loss 0.6931471805599453
iteration 7 batch 10140 training_loss 0.6931471805599453
iteration 7 batch 10150 training_loss 0.6931471805599453
iteration 7 batch 10160 training_loss 0.6931471805599453
iteration 7 batch 10170 training_loss 0.6931471805599453
iteration 7 batch 10180 training_loss 0.6931471805599453
iteration 7 batch 10190 training_loss 0.6931471805599453
iteration 7 batch 10200 training_loss 0.6931471805599453
iteration 7 batch 10210 training_loss 0.6931471805599453
iteration 7 batch 10220 training_loss 0.6931471805599453
iteration 7 batch 10230 training_loss 0.6931471805599453
iteration 7 batch 10240 training_loss 0.6931471805599453
iteration 7 batch 10250 training_loss 0.6931471805599453
iteration 7 batch 10260 training_loss 0.6931471805599453
iteration 7 batch 10270 training_loss 0.6931471805599453
iteration 7 batch 10280 training_loss 0.6931471805599453
iteration 7 batch 10290 training_loss 0.6931471805599453
iteration 7 batch 10300 training_loss 0.6931471805599453
iteration 7 batch 10310 training_loss 0.6931471805599453
iteration 7 batch 10320 training_loss 0.6931471805599453
iteration 7 batch 10330 training_loss 0.6931471805599453
iteration 7 batch 10340 training_loss 0.6931471805599453
iteration 7 batch 10350 training_loss 0.6931471805599453
iteration 7 batch 10360 training_loss 0.6931471805599453
iteration 7 batch 10370 training_loss 0.6931471805599453
iteration 7 batch 10380 training_loss 0.6931471805599453
iteration 7 batch 10390 training_loss 0.6931471805599453
iteration 7 batch 10400 training_loss 0.6931471805599453
iteration 7 batch 10410 training_loss 0.6916632528527511
iteration 7 batch 10420 training_loss 0.6931471805599453
iteration 7 batch 10430 training_loss 0.6931471805599453
iteration 7 batch 10440 training_loss 0.6931471805599453
iteration 7 batch 10450 training_loss 0.6931471805599453
iteration 7 batch 10460 training_loss 0.6931471805599453
iteration 7 batch 10470 training_loss 0.6931471805599453
iteration 7 batch 10480 training_loss 0.6931471805599453
iteration 7 batch 10490 training_loss 0.6931471805599453
iteration 7 batch 10500 training_loss 0.6931471805599453
iteration 7 batch 10510 training_loss 0.6901793251455568
iteration 7 batch 10520 training_loss 0.6916632528527511
iteration 7 batch 10530 training_loss 0.6931471805599453
iteration 7 batch 10540 training_loss 0.6931471805599453
iteration 7 batch 10550 training_loss 0.6931471805599453
iteration 7 batch 10560 training_loss 0.6931471805599453
